COMBUSTÍVEL ; ANO ; REGIÃO ; ESTADO ; UNIDADE ; JANEIRO ; FEVEREIRO ; MARÇO ; ABRIL ; MAIO ; JUNHO ; JULHO ; AGOSTO ; SETEMBRO ; OUTUBRO ; NOVEMBRO ; DEZEMBRO ; TOTAL ; 
GLP  ;2000; REGIÃO CENTRO-OESTE ; MATO GROSSO ; m3 ;11961,22545;12884,66;13642,70727;13279,23636;13969,54727;13660,54364;13773,27091;13945,46;13416,97273;13455,94727;13924,28545;12820,73818;160734,5945; 
GLP  ;2000; REGIÃO CENTRO-OESTE ; GOIÁS ; m3 ;37029,17091;37848,99818;42077,07636;37619,72;41871,03273;41196,99818;39621,80909;41833,65818;41322,51636;40274,50182;41755,73091;42731,76364;485182,9764; 
GLP  ;2000; REGIÃO CENTRO-OESTE ; DISTRITO FEDERAL ; m3 ;10696,41636;11813,26;12869,98;12152,04909;13043,11091;12944,21091;13211,06182;12952,60545;13450,27091;12480,96182;12807,35091;12731,20182;151152,48; 
GLP  ;2001; REGIÃO NORTE ; RONDÔNIA ; m3 ;6118,96;5997,94;6630,110909;5765,929091;6378,690909;6448,270909;6176,894545;7037,763636;5959,112727;6525,594545;6110,410909;6897,847273;76047,52545; 
GLP  ;2001; REGIÃO NORTE ; ACRE ; m3 ;2249,263636;2063,527273;2040,796364;2178,643636;1993,481818;2487,825455;1848,301818;2672,274545;1772,463636;2705,469091;2273,918182;2525,850909;26811,81636; 
GLP  ;2001; REGIÃO NORTE ; AMAZONAS ; m3 ;10449,32182;10270,55455;11004,29818;10751,02545;11297,96545;11115,98727;10750,63818;12151,26182;9783,72;11063,62545;10598,71455;13188,09818;132425,2109; 
GLP  ;2001; REGIÃO NORTE ; RORAIMA ; m3 ;1244,301818;1235,349091;1418,216364;1331,954545;1301,772727;1309,56;1449,136364;1569,258182;1387,907273;1296,46;1353,390909;1496,692727;16394; 
GLP  ;2001; REGIÃO NORTE ; PARÁ ; m3 ;22919,97818;21267,15636;23610,12909;21336,66545;22459,83818;22939,96727;22017,89273;22676,30182;20523,70909;23216,76727;22491,63273;23638,18545;269098,2236; 
GLP  ;2001; REGIÃO NORTE ; AMAPÁ ; m3 ;1784,434545;1976,381818;2068,58;1910,214545;2053,494545;2025,461818;1989,130909;2003,227273;1793,323636;2009,26;2019,541818;2160,252727;23793,30364; 
GLP  ;2001; REGIÃO NORTE ; TOCANTINS ; m3 ;6514,34;6122,914545;6694,525455;6512,04;6639,303636;6320,929091;6424,674545;6796,550909;6102,185455;6879,870909;6555,467273;7211,561818;78774,36364; 
GLP  ;2001; REGIÃO NORDESTE ; MARANHÃO ; m3 ;15816,96;15881,33636;15827,31818;16163,92545;16227,62727;15600,73273;15546,94;15119,61455;13678,26727;15144,95273;15099,18727;16153,34727;186260,2091; 
GLP  ;2001; REGIÃO NORDESTE ; PIAUÍ ; m3 ;10848,85818;9655,612727;10664,80545;11037,55818;11726,27091;11119,49636;10808,82364;11396,33273;10145,54909;10860,00545;10370,49273;10928,30545;129562,1109; 
